,ID,Sexo,Edad,NSE,Zona,COMUNA,Expansor,auto_propio,residencia,usuario_app_mov,no_uso_mov_precio,no_uso_mov_autopropio,no_uso_mov_taxi,no_uso_mov_publico,no_uso_mov_confianza,no_uso_mov_trauma,no_uso_mov_conocimiento,no_uso_mov_nodisp,app_mov_uber,app_mov_didi,app_mov_cabify,app_mov_lime,app_mov_whoosh,app_mov_jet,app_mov_indrive,app_mov_biciitau,app_mov_otro,tiempo_app_mov,frec_app_mov,fin_app_mov_trabajoestudio,fin_app_mov_ocio,fin_app_mov_tramitescompras,fin_app_mov_conectcontransporte,fin_app_mov_otro,reemplazo_app_mov,posit_app_mov,negat_app_mov,sit_app_mov_atraso,sit_app_mov_noche,sit_app_mov_sintranspub,sit_app_mov_cansado,sit_app_mov_grupo,sit_app_mov_desconocido,sit_app_mov_inseguro,usuario_app_deli,no_uso_deli_precio,no_uso_deli_presencial,no_uso_deli_confianza,no_uso_deli_conocimiento,no_uso_deli_nodisp,app_deli_rappi,app_deli_pedidosya,app_deli_ubereats,app_deli_didifood,app_deli_especifica,app_deli_otra,tiempo_app_deli,frec_app_deli,posit_app_deli,negat_app_deli,sit_app_deli_tiempo,sit_app_deli_cansado,sit_app_deli_gusto,sit_app_deli_especial,sit_app_deli_grupo,taxi_calle,taxi_terminal,taxi_agencia,taxi_conocido,taxi_app,taxi_no,auto_o_app_mov_gratis,renuncia_app_mov_vs_deli,impacto_no_app_mov,impacto_no_app_deli,impacto_abierta
1835,1836,MASCULINO,[61 Ó MAS],C3,RM,SANTIAGO,7073.940355817227,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,8-11 años - Desde que llegaron a Chile (2014) o un poco después,Menos de una vez al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,,,Transporte público,Comodidad,Finanzas personales o del hogar,Cuando voy atrasado/a,Cuando se hizo de noche,,Cuando estoy cansado/a,,,,Como usuario,,,,,,,,,,,Uber cargo,2-3 años - Desde después de la pandemia,Solo ocasionalmente (menos de una vez al mes),Comodidad,Finanzas personales o del hogar,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,Cuando estoy cansado/a,,Para una reunión social o alguna fecha especial,,"Sí, paré un taxi en la calle",,,,,,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,No me afectaría,"Uso Uber cuando estoy atrasado o muy cansado, delivery no me afecta porque regularmente cocino para mi"
1836,1837,MASCULINO,[31 - 40],C3,V Región,VALPARAÍSO,9031.90599001664,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,4-7 años - Desde la pandemia o un poco antes,Menos de una vez al mes,Para ir o volver del trabajo o del lugar de estudio,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",Para hacer trámites o compras,,,Transporte público,Comodidad,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Como usuario,,,,,,,PedidosYa,Uber Eats,,"Pido delivery a través de la página específica del restaurant o retailer (Lider, Jumbo, Sushi, Pizzerías, etc.)",,6-8 años - Desde que llegaron a Chile (2018) o un poco después,Solo ocasionalmente (menos de una vez al mes),Comodidad,Finanzas personales o del hogar,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de movilidad,No me afectaría,No me afectaría,"Las de movilidad las uso ocasionalmente, pero en el caso de no poder usarlas, le pediría a alguien conocido que me lleve o si no puedo ir por transporte público no saldría. Respecto a las de delivery, tengo todo lo que pido a menos de 15 min de mi casa, no le afectaría."
1837,1838,FEMENINO,[51 - 60],D+E,RM,BUIN,5838.807912738029,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Rural,No las he usado dentro de los últimos 12 meses,,,,Prefiero usar transporte público,,,,,,,,,,,,,,,,,,,,,,,,,,Cuando el transporte público no está disponible a la hora o lugar donde voy,,Cuando voy con más personas y puedo compartir el costo,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Nunca las he usado,,,,,No están disponibles donde vivo,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,,Para una reunión social o alguna fecha especial,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de delivery,Empeoraría mucho mi vida,Empeoraría mucho mi vida,Al no existir las dos aplicaciones la vida de las personas se complicaria porque vivimos en una sociedad donde el tiempo es limitado y estás aplicaciones ayudan a sobre llevar el estrés
1838,1839,FEMENINO,[18 - 30],C3,RM,PEÑAFLOR,7532.062207432058,"No soy dueño de un auto, pero puedo pedir prestado un auto a un familiar o amigo cuando lo necesito",Sub-urbano,Como usuario,,,,,,,,,Uber,Didi,Cabify,,,,,,,2-3 años - Desde después de la pandemia,Entre una y tres veces a la semana,,,Para hacer trámites o compras,,,Transporte público,Comodidad,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Como usuario,,,,,,,PedidosYa,,,,,Menos de un año,Solo ocasionalmente (menos de una vez al mes),Comodidad,Finanzas personales o del hogar,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,,,"Sí, tengo un taxista conocido con quien me comunico directamente",,,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría mucho mi vida,Empeoraría un poco mi vida,No se
1839,1840,FEMENINO,[41 - 50],C3,RM,PUDAHUEL,6467.602611032894,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,8-11 años - Desde que llegaron a Chile (2014) o un poco después,Entre una y tres veces al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,,,Transporte público,Tiempo para actividades de ocio y/o descanso,Finanzas personales o del hogar,Cuando voy atrasado/a,Cuando se hizo de noche,,Cuando estoy cansado/a,,,,Como usuario,,,,,,,PedidosYa,Uber Eats,,,,6-8 años - Desde que llegaron a Chile (2018) o un poco después,Al menos una vez al mes,Comodidad,Finanzas personales o del hogar,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,Empeoraría un poco mi vida,puedo ir a ver a mis padres sin preocuparme de la hora y llego segura a mi casa
1840,1841,FEMENINO,[51 - 60],C3,Sur,PUERTO MONTT,6568.658901830283,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,2-3 años - Desde después de la pandemia,Menos de una vez al mes,,,,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,"Con auto particular (ya sea mío o de un familiar, amigo o conocido)",Comodidad,Comodidad,,,Cuando el transporte público no está disponible a la hora o lugar donde voy,,Cuando voy con más personas y puedo compartir el costo,Cuando no conozco bien el lugar a donde voy,,Nunca las he usado,,,,No sé cómo usarlas,,,,,,,,,,,,,Cuando estoy cansado/a,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,"Sí, desde un aeropuerto, estación de buses, u otro lugar donde suelen estacionarse para esperar pasajeros",,,,,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de movilidad,No me afectaría,No me afectaría,Puedo vivir sin ambas aplicaciones.
1841,1842,FEMENINO,[51 - 60],D+E,Sur,LOS ÁNGELES,6568.658901830283,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,,Didi,,,,,,,,2-3 años - Desde después de la pandemia,Entre una y tres veces a la semana,Para ir o volver del trabajo o del lugar de estudio,,Para hacer trámites o compras,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,Transporte público,Comodidad,Finanzas personales o del hogar,Cuando voy atrasado/a,,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,Cuando no conozco bien el lugar a donde voy,,Nunca las he usado,El precio es muy alto,Prefiero ir yo mismo de forma presencial,,No sé cómo usarlas,,,,,,,,,,,,,Cuando estoy cansado/a,,Para una reunión social o alguna fecha especial,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,No me afectaría,"De movilidad la utilizo ya que trabajo con turnos de noche por eso me afectaría un poco, la ciudad donde vivo la locomoción publica no trabaja hasta tan tarde. El delivery no me afecta, ya que, no tengo esas aplicaciones, una por costo y la otra porque no soy tan cómoda como para no poder comprar."
1842,1843,FEMENINO,[61 Ó MAS],D+E,RM,LA FLORIDA,6728.870094557851,Tengo mi propio auto,Rural,No las he usado dentro de los últimos 12 meses,,,,,,,,No están disponibles donde vivo,,,,,,,,,,,,,,,,,,,,,Cuando se hizo de noche,,,,Cuando no conozco bien el lugar a donde voy,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Nunca las he usado,,,,,No están disponibles donde vivo,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,"Sí, tengo un taxista conocido con quien me comunico directamente",,,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de movilidad,No me afectaría,No me afectaría,"Realmente no me afectaría, puedo vivir sin esas aplicaciones"
1843,1844,FEMENINO,[61 Ó MAS],D+E,RM,LA CISTERNA,6728.870094557851,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Urbano,No las he usado dentro de los últimos 12 meses,,,,Prefiero usar transporte público,,,,,,,,,,,,,,,,,,,,,,,,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Nunca las he usado,,Prefiero ir yo mismo de forma presencial,,,,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,Empeoraría un poco mi vida,"Creo que son útiles, pero  yo puedo vivir sin ellas,la gente está tan acostumbrada a la comodidad que la usan para todo , hoy nadie sale a comprar caminando  ...se cansan  .de ahí que para todo usan estas aplicaciones, hasta para comprar el pan diario"
1844,1845,FEMENINO,[61 Ó MAS],D+E,Sur,CUNCO,7553.957737104824,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Rural,No las he usado dentro de los últimos 12 meses,,Uso mi propio auto,,,,,,,,,,,,,,,,,,,,,,,,,,Cuando voy atrasado/a,Cuando se hizo de noche,,Cuando estoy cansado/a,,,,Nunca las he usado,,Prefiero ir yo mismo de forma presencial,,,,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de movilidad,No me afectaría,No me afectaría,Eso haría que me preocupe para cocinar y cuidar el auto que está en casa
1845,1846,FEMENINO,[61 Ó MAS],D+E,RM,CERRO NAVIA,6728.870094557851,Tengo mi propio auto,Urbano,No las he usado dentro de los últimos 12 meses,,Uso mi propio auto,,,,,,,,,,,,,,,,,,,,,,,,,,Cuando voy atrasado/a,Cuando se hizo de noche,,,,Cuando no conozco bien el lugar a donde voy,,Nunca las he usado,,,,,No están disponibles donde vivo,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,Empeoraría un poco mi vida,Porque aunque no uso mucho las aplicaciones estás sacan de apuros
1846,1847,FEMENINO,[61 Ó MAS],D+E,RM,MAIPÚ,6728.870094557851,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,Menos de un año,Menos de una vez al mes,,,,,Doctor,Transporte público,Salud mental,Salud física,,,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,Cuando no conozco bien el lugar a donde voy,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Nunca las he usado,El precio es muy alto,,No me generan confianza,,,,,,,,,,,,,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,,No,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de delivery,Empeoraría mucho mi vida,No me afectaría,Nose
1847,1848,FEMENINO,[61 Ó MAS],D+E,RM,CERRILLOS,6728.870094557851,"No soy dueño de un auto, pero puedo pedir prestado un auto a un familiar o amigo cuando lo necesito",Urbano,Como usuario,,,,,,,,,,Didi,Cabify,,,,,,,8-11 años - Desde que llegaron a Chile (2014) o un poco después,Entre una y tres veces a la semana,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,Transporte público,Comodidad,Salud física,Cuando voy atrasado/a,,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Como usuario,,,,,,Rappi,PedidosYa,,,,,4-5 años - Desde la pandemia,Al menos una vez al mes,Comodidad,Salud física,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,,,,,,"Sí, a través de una aplicación de movilidad (eg. Cabify)",No,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,Empeoraría un poco mi vida,"En las 2 situaciones empeoraría mi vida, es más fácil pedir un Didi que me lleve al metro que caminar o tomar una micro y también sería peor tener que ir a comprar lo que quiero comer a que me lo traigan"
1848,1849,FEMENINO,[31 - 40],D+E,Sur,TALCA,9383.798431186118,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Urbano,Como usuario,,,,,,,,,,Didi,,,,,,,,4-7 años - Desde la pandemia o un poco antes,Entre una y tres veces al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,,,Bicicleta,Comodidad,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,Cuando no conozco bien el lugar a donde voy,,Como usuario,,,,,,,PedidosYa,Uber Eats,,,,4-5 años - Desde la pandemia,Al menos una vez al mes,Tiempo para actividades de ocio y/o descanso,Comodidad,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,Cuando estoy cansado/a,Cuando me quiero dar un gusto,,,,,,,,No,Poder usar la aplicación de movilidad gratuita,Renunciaría a las aplicaciones de movilidad,No me afectaría,No me afectaría,Siento que no me afectaría si no existieran en chile
1849,1850,FEMENINO,[51 - 60],C3,Sur,DOÑIHUE,6955.050601937946,"No tengo auto, ni puedo pedir prestado uno/No sé manejar",Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,2-3 años - Desde después de la pandemia,Menos de una vez al mes,,,Para hacer trámites o compras,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,Transporte público,Comodidad,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,Cuando no conozco bien el lugar a donde voy,,Como usuario,,,,,,,,Uber Eats,,"Pido delivery a través de la página específica del restaurant o retailer (Lider, Jumbo, Sushi, Pizzerías, etc.)",,Menos de un año,Solo ocasionalmente (menos de una vez al mes),Comodidad,Finanzas personales o del hogar,,Cuando estoy cansado/a,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,,,"Sí, tengo un taxista conocido con quien me comunico directamente",,,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,No me afectaría,"La aplicación de movilidad si dejarán de existir acá en Chile para mi sería una complicación en mi día a día, por lo general ocupó esta forma de desplazarme por la comodidad que implica ..en cambio el delivery de alimentos talvez ni afecte mi día a día por que si no hay quien me lleve la alimentación i las compras busco y erby voy personalmente a comprar lo que necesito."
1850,1851,FEMENINO,[41 - 50],C3,Sur,RÍO BUENO,7389.741264559068,"No soy dueño de un auto, pero puedo pedir prestado un auto a un familiar o amigo cuando lo necesito",Rural,Como usuario,,,,,,,,,Uber,,Cabify,,,,,,,2-3 años - Desde después de la pandemia,Menos de una vez al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,Transporte público,Comodidad,Finanzas personales o del hogar,Cuando voy atrasado/a,,,,,Cuando no conozco bien el lugar a donde voy,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Nunca las he usado,,,,,No están disponibles donde vivo,,,,,,,,,,,,,Cuando me quiero dar un gusto,Para una reunión social o alguna fecha especial,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,No me afectaría,"Generalmente no uso aplicaciones de delivery, porque vivo en una zona rural y aqui no llegan las aplicaciones"
1851,1852,FEMENINO,[31 - 40],C3,V Región,VALPARAÍSO,7605.815570540328,Tengo mi propio auto,Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,8-11 años - Desde que llegaron a Chile (2014) o un poco después,Menos de una vez al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,"Para trasladarme hacia o desde terminal de buses, al aeropuerto o a la estación de tren al hacer un viaje",,Transporte público,Comodidad,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,,,Cuando el lugar hacia donde o desde donde voy me parece inseguro,Como usuario,,,,,,,,Uber Eats,,"Pido delivery a través de la página específica del restaurant o retailer (Lider, Jumbo, Sushi, Pizzerías, etc.)",,6-8 años - Desde que llegaron a Chile (2018) o un poco después,Dos o tres veces al mes,Comodidad,Finanzas personales o del hogar,Cuando tengo mucho que hacer y no tengo tiempo para cocinar/comprar,,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de delivery,Empeoraría un poco mi vida,No me afectaría,"Al menos yo considero que  el impacto de las aplicaciones de movilidad  es mucho mayor que el de las aplicaciobes de delivery, porque  - en mi opinión - las segundas pueden  reemplazarse  con otros servicios de despacho. En cambio, las aplicaciones de transporte yo la socupo cuando no puedo moverme por mis medios ni el transporte público."
1852,1853,FEMENINO,[31 - 40],C3,Sur,TEMUCO,7006.569495285635,"No soy dueño de un auto, pero puedo pedir prestado un auto a un familiar o amigo cuando lo necesito",Urbano,Como usuario,,,,,,,,,Uber,,,,,,,,,2-3 años - Desde después de la pandemia,Entre una y tres veces al mes,,"Para ir o volver de eventos de ocio (reuniones sociales, conciertos, cine, etc.)",,,,"Con auto particular (ya sea mío o de un familiar, amigo o conocido)",Tiempo para actividades de ocio y/o descanso,Finanzas personales o del hogar,,Cuando se hizo de noche,Cuando el transporte público no está disponible a la hora o lugar donde voy,,Cuando voy con más personas y puedo compartir el costo,,,Nunca las he usado,,Prefiero ir yo mismo de forma presencial,,No sé cómo usarlas,,,,,,,,,,,,,Cuando estoy cansado/a,Cuando me quiero dar un gusto,,Cuando estoy con más personas y puedo compartir el costo,,,,,,No,Tener auto y bencina gratuitos,Renunciaría a las aplicaciones de movilidad,Empeoraría un poco mi vida,No me afectaría,"La locomoción en mi ciudad es muy mala en la noche por lo que si me afectaría ya que no tendría con quien irme si mis amigos o familiares no estuvieran disponibles, pero siguen habiendo algunas empresas de taxi pero no son muy confiables y en cuanto a los deliverys no lo uso mucho no me afecta tanto"
